PID,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SalePrice
535300040,20,6,75.0,10050,2,0,4,2,4,1,1,20,3,3,1,1,5,5,1955,1955,4,2,9,0,0,0.0,3,2,3,3,0,3,288.0,0.0,928.0,1216.0,2,3,1,1,0,0,1216,1.0,0.0,1,0,3,1,1,0,2,2,1.0,336.0,3,3,0,0,0,0,0,0,0,0,0,0,8,2007,1,11.771443882099637
903231190,50,8,0.0,6240,2,0,4,2,4,1,1,4,3,3,1,2,5,4,1936,1950,2,2,9,0,0,0.0,3,1,4,3,0,1,0.0,0.0,896.0,896.0,2,4,1,2,448,0,1344,0.0,0.0,1,0,3,1,1,0,6,1,1.0,240.0,2,3,200,114,0,0,0,0,0,0,0,0,4,2006,1,11.652696102959753
535375160,50,6,45.0,7506,2,0,4,2,4,2,1,21,3,3,1,2,5,8,1925,1950,2,2,15,0,0,0.0,4,3,3,3,0,1,0.0,0.0,747.0,747.0,2,3,1,1,412,0,1159,0.0,0.0,1,0,3,1,1,0,6,1,1.0,288.0,2,1,84,0,96,0,0,0,0,0,0,0,5,2008,1,11.643962499267984
531478010,20,5,0.0,8900,2,0,4,2,4,1,1,24,3,3,1,1,4,4,1966,1966,2,2,7,0,0,0.0,3,2,3,3,0,3,1056.0,0.0,0.0,1056.0,2,3,1,1,0,0,1056,1.0,0.0,1,0,2,1,1,0,6,1,1.0,384.0,3,3,0,42,0,0,0,0,0,3,0,0,11,2006,1,11.580593459194764
535352080,50,6,80.0,8480,2,0,4,2,4,1,1,20,3,3,1,2,5,5,1947,1950,2,2,9,0,0,0.0,3,2,3,3,0,3,442.0,0.0,390.0,832.0,2,3,1,1,384,0,1216,0.0,0.0,1,0,2,1,1,0,6,1,1.0,336.0,3,3,158,0,102,0,0,0,0,0,0,0,10,2008,5,11.682676678340282
903227080,50,8,50.0,6000,2,0,4,2,4,2,1,4,3,3,1,2,6,7,1929,1950,2,2,17,0,0,0.0,3,1,3,3,0,1,0.0,0.0,862.0,862.0,2,3,1,1,208,0,1158,0.0,0.0,1,0,3,1,1,4,4,2,1.0,208.0,3,3,0,0,112,0,0,0,0,0,0,0,7,2008,1,11.695255355062795
528439040,20,6,74.0,8847,2,0,4,2,4,1,1,25,3,3,1,1,8,5,2005,2005,2,2,15,0,2,148.0,3,3,4,3,2,6,769.0,0.0,769.0,1538.0,2,5,1,1,0,0,1538,1.0,0.0,2,0,3,1,1,0,2,2,2.0,484.0,3,3,146,40,0,0,0,0,0,0,0,0,12,2007,1,12.468440756144114
535152130,20,6,0.0,8050,2,0,1,2,4,1,1,20,3,3,1,1,5,5,1959,1959,4,2,9,0,2,150.0,3,2,3,3,0,4,856.0,162.0,125.0,1143.0,2,3,1,1,0,0,1143,1.0,0.0,1,0,3,1,1,0,2,2,1.0,308.0,3,3,0,0,0,0,0,0,0,4,0,0,5,2010,1,11.820417517632333
527404140,20,6,70.0,8294,2,0,4,2,4,1,1,20,3,3,1,1,4,5,1971,1971,2,2,9,0,0,0.0,3,2,3,3,0,1,0.0,0.0,858.0,858.0,2,3,1,1,0,0,872,0.0,0.0,1,0,3,1,1,0,6,1,4.0,480.0,3,3,0,0,0,0,0,0,0,2,0,0,6,2007,1,11.719947764402807
903458110,50,8,0.0,7920,2,1,1,2,4,1,1,12,1,3,1,2,6,7,1920,1950,2,2,9,Grvl,0,0.0,2,2,3,3,0,1,0.0,0.0,319.0,319.0,2,3,1,2,371,0,1406,0.0,0.0,1,0,3,1,1,0,0,0,0.0,0.0,0,1,0,144,0,0,0,0,0,3,0,0,3,2008,1,11.402005077384885
528218150,20,6,100.0,18494,2,0,1,2,4,2,1,9,3,3,1,1,6,5,2005,2005,2,2,15,0,0,0.0,3,3,4,3,0,1,0.0,0.0,1324.0,1324.0,2,5,1,1,0,0,1324,0.0,0.0,2,0,3,1,1,0,2,3,2.0,430.0,3,3,36,23,0,0,0,0,0,0,0,0,1,2010,1,12.20357452783082
905104080,20,6,0.0,7162,2,0,1,2,4,1,1,23,3,3,1,1,5,7,1966,1966,2,2,7,0,1,41.0,3,3,3,3,0,1,0.0,0.0,876.0,876.0,2,3,1,1,0,0,904,0.0,0.0,1,0,3,1,1,0,2,1,1.0,408.0,3,3,0,0,0,0,0,0,0,3,0,0,12,2008,1,11.60733523953139
909257050,70,6,53.0,10918,2,0,4,2,4,1,1,7,3,3,1,4,7,9,1926,2004,3,2,9,0,0,0.0,3,1,4,3,0,1,0.0,0.0,1276.0,1276.0,2,5,1,1,804,0,2080,0.0,0.0,1,1,3,1,1,4,6,1,1.0,282.0,3,3,0,0,0,0,145,0,0,3,0,0,6,2009,1,12.36308066783498
907290230,120,8,37.0,4435,2,0,4,2,4,1,1,6,3,3,4,1,6,5,2004,2004,2,2,15,0,2,169.0,3,3,4,3,1,6,662.0,0.0,186.0,848.0,2,5,1,1,0,0,848,1.0,0.0,1,0,1,1,1,4,2,2,2.0,420.0,3,3,140,0,0,0,0,0,0,0,0,0,5,2006,1,11.956976469393481
905229040,50,6,0.0,11250,2,0,4,2,4,1,1,5,3,3,1,2,4,5,1957,1989,2,2,16,0,0,0.0,3,2,3,3,2,1,0.0,0.0,1104.0,1104.0,2,5,1,2,684,0,1788,1.0,0.0,1,0,5,1,3,3,2,1,1.0,304.0,3,3,120,0,0,0,0,0,0,0,0,0,11,2009,1,11.992266613576142
916176030,20,6,0.0,14375,2,0,1,2,2,3,1,27,3,3,1,8,6,6,1958,1958,2,2,7,0,2,541.0,3,2,3,3,0,6,111.0,354.0,354.0,819.0,2,4,1,2,0,0,1344,0.0,1.0,1,0,3,1,1,4,3,2,2.0,525.0,3,3,0,118,0,0,233,0,0,0,0,0,1,2009,5,11.83138646878959
902401060,190,8,100.0,9045,2,0,4,2,4,1,1,21,3,3,2fmCon,4,5,3,1910,1950,2,2,9,0,0,0.0,2,1,3,3,1,1,0.0,0.0,840.0,840.0,4,2,0,3,1128,0,2256,0.0,0.0,2,0,4,2,1,0,0,0,0.0,0.0,0,1,0,18,18,0,0,0,0,0,0,0,6,2010,1,11.245059091624615
905352180,60,6,97.0,10029,2,0,1,2,4,2,1,5,3,3,1,4,6,5,1988,1989,2,2,11,0,2,268.0,3,3,4,3,0,6,831.0,0.0,320.0,1151.0,2,3,1,1,896,0,2060,0.0,1.0,2,1,4,1,1,3,2,1,2.0,521.0,3,3,0,228,0,0,192,0,0,0,0,0,9,2007,1,12.259618151783465
527427110,120,5,34.0,4060,2,0,4,2,4,1,1,20,3,3,4,1,6,5,1998,1999,2,2,9,0,0,0.0,3,3,4,3,0,6,266.0,0.0,1139.0,1405.0,2,5,1,1,0,0,1337,1.0,0.0,2,0,2,1,1,0,2,3,2.0,511.0,3,3,144,68,0,0,0,0,0,0,0,0,8,2008,5,12.10625783509458
534401130,80,6,82.0,9020,2,0,4,2,4,1,1,20,3,3,1,8,6,7,1966,1966,2,2,7,0,2,183.0,3,2,3,3,3,3,312.0,539.0,276.0,1127.0,2,3,1,1,0,0,1165,1.0,0.0,1,1,3,1,1,0,2,2,2.0,490.0,4,3,0,129,0,0,0,0,0,4,0,0,5,2008,1,12.071975378543236
905103140,80,6,96.0,11777,2,0,1,2,4,1,1,23,3,3,1,8,5,6,1966,1966,2,2,15,0,2,97.0,3,2,3,3,2,2,328.0,551.0,285.0,1164.0,2,5,1,1,0,0,1320,1.0,0.0,1,0,3,1,1,2,2,2,2.0,564.0,3,3,160,68,240,0,0,0,0,0,0,0,5,2006,1,12.010671928196443
528138060,20,6,70.0,10171,2,0,1,2,4,1,1,19,3,3,1,1,7,5,2004,2004,2,2,15,0,2,168.0,3,3,4,3,0,6,2.0,0.0,1515.0,1517.0,2,5,1,1,0,0,1535,0.0,0.0,2,0,3,1,1,0,2,2,2.0,532.0,3,3,0,0,0,0,0,0,0,0,0,0,3,2010,1,12.273735966890268
527354160,60,6,80.0,10400,2,0,4,2,4,1,1,NWAmes,3,3,1,4,7,6,1980,1988,2,2,7,0,2,280.0,3,2,4,3,1,1,0.0,0.0,738.0,738.0,2,3,1,1,767,0,2044,0.0,0.0,2,1,3,1,2,3,2,1,2.0,489.0,3,3,28,73,0,0,0,0,0,0,0,0,3,2008,1,12.128116509451258
903231080,50,8,52.0,6240,2,0,4,2,4,1,1,4,3,3,1,2,4,7,1929,1950,2,2,9,0,0,0.0,3,3,3,3,0,4,80.0,0.0,624.0,704.0,2,5,1,1,512,0,1136,0.0,1.0,1,0,2,1,1,0,6,1,1.0,336.0,3,3,0,365,80,0,0,0,0,0,0,0,8,2008,1,11.719947764402807
914452090,85,6,0.0,12150,2,0,1,3,4,3,1,15,3,3,1,7,6,6,1979,1979,2,2,7,0,0,0.0,3,2,4,3,2,6,1001.0,0.0,0.0,1001.0,2,3,1,1,0,0,1299,1.0,0.0,2,0,2,1,1,1,4,2,2.0,486.0,3,3,84,0,222,0,0,0,0,3,0,0,1,2007,1,12.119975396053194
533236040,160,3,24.0,2645,2,2,4,2,4,1,1,25,3,3,Twnhs,4,8,5,1999,2000,2,2,9,Pave,2,456.0,3,3,4,3,0,1,0.0,0.0,776.0,776.0,2,5,1,1,677,0,1441,0.0,0.0,2,1,2,1,1,0,6,1,2.0,492.0,3,3,206,0,0,0,0,0,0,0,0,0,11,2007,1,12.066816325306588
905377020,20,6,0.0,22692,2,0,1,2,4,1,1,8,3,3,1,1,5,5,1953,1953,2,2,9,0,0,0.0,3,2,3,3,0,3,587.0,0.0,486.0,1073.0,2,3,1,1,0,0,1630,0.0,0.0,2,0,3,1,4,3,6,1,2.0,649.0,3,2,0,64,0,0,0,0,0,0,0,0,3,2007,5,11.775297421715827
902106040,70,8,60.0,9600,2,1,4,2,4,1,1,21,3,3,1,4,7,7,1925,1990,2,2,16,Grvl,0,0.0,3,1,3,4,0,2,16.0,0.0,712.0,728.0,2,5,1,1,809,0,1641,0.0,1.0,1,1,3,1,1,4,6,1,2.0,546.0,2,3,0,0,234,0,0,0,0,0,0,0,8,2006,1,12.08954444723597
527105010,60,6,74.0,13830,2,0,1,2,4,1,1,9,3,3,1,4,5,5,1997,1998,2,2,15,0,0,0.0,3,3,4,3,0,6,791.0,0.0,137.0,928.0,2,4,1,1,701,0,1629,0.0,0.0,2,1,3,1,1,3,2,3,2.0,482.0,3,3,212,34,0,0,0,0,0,3,0,0,3,2010,1,12.15425816271595
907290180,120,8,0.0,4435,2,0,4,2,4,1,1,6,3,3,4,1,6,5,2003,2004,2,2,15,0,2,170.0,3,3,4,3,2,6,685.0,0.0,163.0,848.0,2,5,1,1,0,0,848,1.0,0.0,1,0,1,1,1,0,2,3,2.0,420.0,3,3,140,0,0,0,0,0,0,0,0,0,6,2009,1,11.87757552297847
910202100,30,8,0.0,5890,2,0,4,2,4,2,1,12,3,3,1,1,6,8,1930,2007,2,2,16,0,0,0.0,4,1,3,3,2,5,538.0,0.0,278.0,816.0,2,5,1,1,0,0,816,0.0,0.0,1,0,2,1,1,0,6,1,1.0,432.0,3,3,0,0,96,0,0,0,0,0,0,0,6,2008,1,11.699413330633599
907135040,20,6,112.0,10859,2,0,4,2,4,2,1,6,3,3,1,1,5,5,1994,1995,2,2,15,0,0,0.0,3,3,4,3,0,1,0.0,0.0,1097.0,1097.0,2,5,1,1,0,0,1097,0.0,0.0,1,1,3,1,1,0,2,1,2.0,672.0,3,3,392,64,0,0,0,0,0,0,0,0,6,2009,1,11.884495917930655
527126030,120,6,41.0,5330,2,0,4,2,4,1,1,26,3,3,4,1,8,5,2000,2000,2,2,6,0,0,0.0,3,3,4,3,2,6,1196.0,0.0,298.0,1494.0,2,5,1,1,0,0,1652,1.0,0.0,2,0,2,1,1,0,2,2,2.0,499.0,3,3,96,48,0,0,0,0,0,0,0,0,8,2007,1,12.433212202169729
905101310,90,6,72.0,10778,2,0,4,2,4,1,1,23,3,3,Duplex,1,4,5,1968,1968,4,2,7,0,0,0.0,3,2,3,3,0,1,0.0,0.0,1768.0,1768.0,2,3,0,1,0,0,1768,0.0,0.0,2,0,4,2,1,0,0,0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,4,2010,1,11.824087219587643
908204160,90,6,74.0,6845,2,0,4,2,4,1,1,8,3,3,Duplex,1,4,5,1955,1955,2,2,17,0,1,58.0,3,4,0,0,0,0,0.0,0.0,0.0,0.0,2,3,0,3,0,0,1152,0.0,0.0,2,0,2,2,1,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,7,2008,1,11.320565693461432
912251110,30,I (all),109.0,21780,1,0,4,2,3,1,1,12,3,3,1,1,2,4,1910,1950,2,2,16,0,0,0.0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,2,3,0,2,0,0,810,0.0,0.0,1,0,1,1,2,0,6,1,1.0,280.0,3,1,119,24,0,0,0,0,0,0,0,0,3,2009,9,10.961729133727554
528175050,120,6,80.0,10307,2,0,1,2,4,1,1,19,3,3,4,1,7,5,2007,2008,2,2,15,0,4,176.0,3,3,4,3,0,6,876.0,0.0,474.0,1350.0,2,5,1,1,0,0,1358,1.0,0.0,2,0,2,1,1,4,2,2,2.0,484.0,3,3,192,26,0,0,0,0,0,0,0,0,5,2009,1,12.26670197321789
923203090,120,8,32.0,4500,2,0,4,2,4,4,1,15,3,3,Twnhs,1,6,5,1998,1998,4,2,15,0,2,116.0,3,3,5,3,0,6,897.0,0.0,319.0,1216.0,2,5,1,1,0,0,1216,1.0,0.0,2,0,2,1,1,0,2,1,2.0,402.0,3,3,0,125,0,0,0,0,0,0,0,0,5,2006,1,12.00762780434872
910226060,50,8,75.0,9060,2,0,4,2,4,1,1,12,3,3,1,2,6,5,1957,1957,2,2,9,0,2,327.0,3,2,3,3,0,1,0.0,0.0,967.0,967.0,2,4,1,1,671,0,1638,0.0,0.0,2,0,4,1,1,0,6,1,1.0,384.0,3,3,0,21,0,0,0,0,0,0,0,0,4,2006,1,11.842236406331555
533217050,160,3,24.0,2160,2,2,4,2,4,1,1,25,3,3,Twnhs,4,7,5,1999,2000,2,2,9,Pave,2,212.0,3,3,4,3,0,4,510.0,0.0,90.0,600.0,2,5,1,1,628,0,1252,1.0,0.0,2,1,2,1,1,0,6,1,2.0,462.0,3,3,0,48,0,0,0,0,0,0,0,0,3,2008,1,11.982935344196433
923276260,85,6,70.0,7669,2,0,4,2,4,1,1,15,3,3,1,7,5,6,1992,1993,2,2,7,0,0,0.0,3,3,4,3,2,6,718.0,110.0,0.0,828.0,2,3,1,1,0,0,883,1.0,0.0,1,0,2,1,1,2,6,1,2.0,698.0,3,3,100,32,0,0,0,0,0,4,0,0,6,2009,1,11.91170829631447
923225490,20,6,62.0,9858,2,0,4,2,4,1,1,15,3,3,1,1,5,6,1968,1968,2,2,7,0,0,0.0,3,2,3,3,0,4,510.0,0.0,354.0,864.0,2,3,1,1,0,0,874,1.0,0.0,1,0,3,1,1,0,2,2,1.0,288.0,3,3,33,0,0,0,0,0,0,2,4,600,11,2009,1,11.775297421715827
903425110,70,8,50.0,10300,2,0,1,3,4,1,1,21,5,2,1,4,7,6,1921,1950,2,2,14,0,0,0.0,3,1,3,3,0,1,0.0,0.0,576.0,576.0,2,4,1,1,808,0,1710,0.0,0.0,2,0,3,1,1,0,6,1,2.0,480.0,3,3,12,11,64,0,0,0,0,4,0,0,4,2010,1,11.849404844423074
528480170,20,3,65.0,8125,2,0,4,2,4,2,1,25,3,3,1,1,8,5,2008,2009,4,2,15,0,2,288.0,3,3,4,3,0,1,0.0,0.0,1836.0,1836.0,2,5,1,1,0,0,1836,0.0,0.0,2,0,3,1,1,4,2,3,2.0,517.0,3,3,0,175,0,0,0,0,0,0,0,0,10,2009,4,12.48560031099168
535179050,20,6,69.0,14850,2,0,1,2,4,1,1,20,3,3,1,1,5,5,1957,1957,2,2,16,0,0,0.0,3,2,3,3,0,3,895.0,0.0,197.0,1092.0,2,3,1,2,0,0,1092,1.0,0.0,1,0,2,1,1,3,2,3,1.0,299.0,3,3,268,0,0,0,122,0,0,1,0,0,5,2006,1,11.856522261533737
533208040,120,3,35.0,4274,2,2,1,2,4,1,1,25,3,3,4,1,7,5,2006,2007,2,2,15,Pave,0,0.0,3,3,4,3,0,6,1106.0,0.0,135.0,1241.0,2,5,1,1,0,0,1241,1.0,0.0,1,1,1,1,1,0,2,3,2.0,569.0,3,3,0,116,0,0,0,0,0,0,0,0,11,2007,4,12.20557752297723
534152120,20,6,80.0,9650,2,0,4,2,4,1,1,NWAmes,3,3,1,1,6,5,1977,1977,2,2,11,0,2,360.0,3,2,4,3,0,5,686.0,0.0,664.0,1350.0,2,3,1,1,0,0,1334,0.0,1.0,2,0,2,1,1,3,2,2,2.0,630.0,3,3,0,16,0,0,0,0,0,0,0,0,4,2009,1,12.031129798974042
534425080,20,6,0.0,14585,2,0,1,2,4,3,1,20,3,3,1,1,6,6,1960,1987,2,2,16,0,2,85.0,3,2,3,3,0,4,594.0,219.0,331.0,1144.0,2,5,1,1,0,0,1429,0.0,1.0,1,0,3,1,1,4,2,1,2.0,572.0,3,3,216,110,0,0,0,0,0,0,0,0,6,2007,1,12.111217862017215
528458110,20,3,75.0,9000,2,0,4,2,4,1,1,25,3,3,1,1,8,5,2008,2008,2,2,15,0,4,36.0,3,3,4,3,2,6,1078.0,0.0,488.0,1566.0,2,5,1,1,0,0,1566,1.0,0.0,2,0,3,1,1,0,2,2,2.0,750.0,3,3,144,168,0,0,0,0,0,0,0,0,4,2010,1,12.47801017053037
534151120,60,6,0.0,13774,2,0,1,2,4,1,1,NWAmes,3,3,1,4,7,7,1977,1992,4,2,7,0,2,283.0,4,3,4,3,0,6,432.0,0.0,476.0,908.0,2,5,1,1,972,0,2288,0.0,0.0,1,2,4,1,1,3,2,2,2.0,520.0,3,3,321,72,0,0,156,0,0,0,0,0,11,2009,1,12.345838935721968
533215080,120,3,50.0,5119,2,0,1,2,4,3,1,25,3,3,4,1,9,5,1999,2000,2,2,9,0,2,60.0,3,3,5,3,2,6,1238.0,0.0,460.0,1698.0,2,5,1,1,0,0,1709,1.0,0.0,2,0,2,1,1,3,2,3,2.0,506.0,3,3,97,65,0,0,0,0,0,0,0,0,1,2008,2,12.70351207261035
528172070,20,6,71.0,9254,2,0,1,2,4,1,1,19,3,3,1,1,8,5,2005,2005,2,2,15,0,2,210.0,3,3,4,3,0,6,119.0,0.0,1602.0,1721.0,2,5,1,1,0,0,1721,1.0,0.0,2,0,3,1,1,0,2,2,2.0,554.0,3,3,168,27,0,0,0,0,0,0,0,0,1,2007,1,12.35750105190255
906380220,20,6,95.0,10324,2,0,1,2,4,2,1,6,3,3,1,1,8,5,2008,2008,2,2,15,0,2,140.0,3,3,4,3,2,6,872.0,0.0,382.0,1254.0,2,5,1,1,0,0,1254,1.0,0.0,2,0,2,1,1,0,2,2,3.0,810.0,3,3,168,92,0,0,0,0,0,0,0,0,3,2009,1,12.309535862454515
905227050,50,6,63.0,8375,2,0,4,2,4,2,1,23,3,3,1,2,5,7,1941,1973,2,2,16,0,0,0.0,3,1,3,3,0,5,336.0,0.0,240.0,576.0,2,4,1,1,486,0,1350,1.0,0.0,1,1,2,1,2,0,1,1,3.0,627.0,3,1,0,0,0,0,0,0,0,3,0,0,6,2008,1,11.934270483892945
907290090,20,6,75.0,9750,2,0,4,2,4,1,1,6,3,3,1,1,7,5,2000,2001,2,2,15,0,2,171.0,3,3,4,3,0,1,0.0,0.0,1630.0,1630.0,2,5,1,1,0,0,1630,0.0,0.0,2,0,3,1,1,3,2,1,2.0,451.0,3,3,74,234,0,0,0,0,0,0,0,0,10,2009,1,12.269052139516223
531376050,60,6,74.0,7632,2,0,1,2,4,1,1,24,3,3,1,4,7,5,2005,2005,2,2,15,0,2,96.0,3,3,4,3,0,1,0.0,0.0,784.0,784.0,2,5,1,1,754,0,1585,0.0,0.0,2,1,3,1,1,0,2,2,2.0,449.0,3,3,100,77,0,0,0,0,0,0,0,0,3,2006,1,12.127575825689417
909428110,190,6,90.0,15750,2,0,4,2,4,2,1,7,3,3,2fmCon,1,5,5,1953,1953,4,2,9,0,2,56.0,3,2,3,3,1,4,841.0,0.0,324.0,1165.0,2,3,1,1,0,0,1336,1.0,0.0,1,0,2,1,1,4,2,1,1.0,375.0,3,3,0,0,0,0,0,0,0,0,0,0,6,2006,1,11.964007453736912
532353030,20,6,0.0,9240,2,0,1,2,4,1,1,23,3,3,1,1,5,6,1962,2002,4,2,7,0,0,0.0,3,2,3,3,0,4,612.0,0.0,252.0,864.0,2,4,1,1,0,0,1211,0.0,0.0,1,0,2,1,2,3,6,1,2.0,576.0,3,3,161,0,0,0,0,0,0,3,0,0,3,2006,1,11.87757552297847
527354050,20,6,80.0,10400,2,0,4,2,4,1,1,NWAmes,3,3,1,1,6,5,1979,1999,2,2,9,0,2,253.0,3,2,4,3,0,6,903.0,0.0,356.0,1259.0,2,5,1,1,0,0,1353,1.0,0.0,2,0,2,1,1,3,2,2,2.0,478.0,3,3,240,141,0,0,0,0,0,0,0,0,8,2007,1,12.167077107023179
534401120,20,6,80.0,8800,2,0,4,2,4,1,1,20,3,3,1,1,7,6,1966,1966,4,2,7,0,2,202.0,3,2,3,3,0,4,654.0,0.0,520.0,1174.0,2,5,1,1,0,0,1200,0.0,1.0,2,0,3,1,1,3,2,2,2.0,440.0,3,3,0,0,0,0,0,0,0,3,0,0,10,2007,2,12.004574385508691
906204150,60,6,86.0,11839,2,0,4,2,4,1,1,24,3,3,1,4,7,5,1990,1990,4,2,7,0,2,99.0,3,3,4,3,0,6,1085.0,0.0,390.0,1475.0,2,5,1,1,797,0,2329,1.0,0.0,2,1,4,1,1,5,2,1,2.0,514.0,3,3,192,121,0,0,0,0,0,0,0,0,5,2008,1,12.47717172708952
907405020,20,6,70.0,9135,2,0,4,2,4,1,1,6,3,3,1,1,7,5,2002,2003,2,2,15,0,2,113.0,3,3,4,3,2,6,810.0,0.0,726.0,1536.0,2,5,1,1,0,0,1536,1.0,0.0,2,0,3,1,1,0,2,2,2.0,532.0,3,3,192,74,0,0,0,0,0,0,0,0,12,2008,1,12.273735966890268
909425120,20,6,90.0,14115,2,0,1,2,4,1,1,7,3,3,1,1,6,7,1956,2004,2,2,13,0,0,0.0,3,3,3,3,0,5,296.0,547.0,230.0,1073.0,2,5,1,1,0,0,1811,0.0,0.0,1,0,2,1,1,4,2,3,2.0,470.0,3,3,0,0,280,0,0,0,0,0,0,0,7,2006,1,12.345838935721968
528108160,60,6,109.0,14154,2,0,4,2,4,2,1,19,3,3,1,4,7,5,2006,2006,2,2,15,0,2,350.0,3,3,5,4,0,1,0.0,0.0,1063.0,1063.0,2,5,1,1,1101,0,2172,0.0,0.0,2,1,3,1,1,4,2,2,3.0,947.0,3,3,192,62,0,0,0,0,0,0,0,0,8,2007,4,12.54254845357358
911128010,20,C (all),65.0,6565,2,0,4,2,4,2,1,12,3,3,1,1,4,6,1957,1980,2,2,9,0,0,0.0,3,2,3,3,0,6,967.0,0.0,106.0,1073.0,2,4,1,2,0,0,1073,1.0,0.0,1,0,3,1,1,0,6,1,2.0,720.0,3,3,0,444,0,0,0,0,0,0,0,0,8,2007,1,11.849404844423074
535477020,60,6,70.0,7700,2,0,4,2,4,1,1,20,6,3,1,4,6,5,1966,1966,2,2,9,0,2,351.0,3,2,3,3,0,1,0.0,0.0,756.0,756.0,2,3,1,1,788,0,1839,0.0,0.0,1,1,4,1,1,3,2,1,2.0,442.0,3,3,0,124,216,0,0,0,0,0,0,0,6,2010,1,11.951186847493476
902456015,50,C (all),63.0,4761,2,0,4,2,4,2,1,12,3,3,1,3,3,3,1918,1950,2,2,16,0,0,0.0,2,1,3,2,0,1,0.0,0.0,1020.0,1020.0,2,2,0,4,0,0,1020,0.0,0.0,1,0,2,1,1,0,0,0,0.0,0.0,0,1,0,0,105,0,0,0,0,0,0,0,10,2006,9,11.07443600653965
906204230,60,6,87.0,12361,2,0,1,2,4,3,1,24,3,3,1,4,6,7,1993,1993,2,2,15,0,2,85.0,4,3,4,3,0,6,860.0,0.0,86.0,946.0,2,5,1,1,838,0,1802,0.0,1.0,2,1,3,1,1,4,1,2,4.0,1017.0,3,3,450,92,0,0,0,0,0,0,0,0,5,2010,1,12.292254928916668
907200250,80,6,72.0,9720,2,0,4,2,4,1,1,6,3,3,1,8,5,7,1977,1977,2,2,11,0,2,51.0,3,2,3,5,2,5,755.0,0.0,240.0,995.0,2,3,1,1,0,0,1009,0.0,0.0,2,0,3,1,1,2,6,1,2.0,576.0,3,3,0,0,0,0,0,0,0,3,0,0,6,2007,1,11.982935344196433
528456190,20,3,72.0,8640,2,0,4,2,4,1,1,25,3,3,1,1,8,5,2007,2007,2,2,15,0,0,0.0,3,3,4,3,0,6,24.0,0.0,1314.0,1338.0,2,5,1,1,0,0,1338,0.0,0.0,2,0,3,1,1,0,2,2,2.0,598.0,3,3,0,141,0,0,0,0,0,0,0,0,11,2007,4,12.249615734512616
908154080,20,6,123.0,47007,2,0,1,2,4,1,1,8,3,3,1,1,5,7,1959,1996,2,2,11,0,0,0.0,3,4,0,0,0,0,0.0,0.0,0.0,0.0,2,3,1,1,0,0,3820,0.0,0.0,3,1,5,1,1,4,2,1,2.0,624.0,3,3,0,372,0,0,0,0,0,0,0,0,7,2008,1,12.559194785729225
533212140,160,3,30.0,3180,2,2,4,2,4,1,1,25,3,3,4,4,7,5,2007,2007,2,2,15,Pave,0,0.0,3,3,4,3,0,1,0.0,0.0,689.0,689.0,2,5,1,1,689,0,1392,0.0,0.0,2,0,2,1,1,0,6,1,2.0,540.0,3,3,0,102,0,0,0,0,0,0,0,0,3,2008,1,11.891368749982085
533250050,120,6,38.0,14963,2,0,2,2,4,1,1,28,3,3,4,1,8,5,1996,1996,2,2,4,0,0,0.0,3,3,4,3,0,6,786.0,0.0,474.0,1260.0,2,5,1,1,0,0,1288,1.0,0.0,1,1,1,1,1,4,2,3,2.0,500.0,3,3,120,30,0,0,224,0,0,0,0,0,12,2008,1,12.411056299528171
903228090,45,8,50.0,5000,2,0,4,3,4,1,2,4,3,3,1,3,6,7,1926,1950,2,2,9,0,0,0.0,3,1,3,3,0,1,0.0,0.0,992.0,992.0,2,5,1,1,0,0,1013,0.0,0.0,1,0,3,1,1,0,6,1,1.0,160.0,2,3,0,0,101,0,0,0,0,0,0,0,4,2008,1,11.635151947212842
528116010,20,6,129.0,16870,2,0,1,2,4,5,1,19,3,3,1,1,8,5,2004,2005,4,2,15,0,2,238.0,3,3,5,3,3,6,1531.0,0.0,251.0,1782.0,2,5,1,1,0,0,1782,1.0,0.0,2,0,3,1,1,4,2,3,3.0,932.0,3,3,99,82,0,0,0,0,0,0,0,0,4,2009,1,12.598118111678868
